id,title,company,location,salary,description
IND473,Machine Learning Engineer,HCL,Remote,₹10LPA,"We are hiring a Machine Learning Engineer at HCL. The candidate must have strong experience in C++, Data Structures, Algorithms, Linux. Responsibilities include building scalable systems, working in Agile, and strong communication skills. Location: Remote."
IND474,Frontend Developer,Wipro,Remote,₹22LPA,"We are hiring a Frontend Developer at Wipro. The candidate must have strong experience in React, Node.js, Express, MongoDB. Responsibilities include building scalable systems, working in Agile, and strong communication skills. Location: Remote."
IND475,Frontend Developer,Infosys,Bangalore,₹30LPA,"We are hiring a Frontend Developer at Infosys. The candidate must have strong experience in Python, Django, PostgreSQL, AWS. Responsibilities include building scalable systems, working in Agile, and strong communication skills. Location: Bangalore."
IND476,Data Scientist,Ola,Hyderabad,₹9LPA,"We are hiring a Data Scientist at Ola. The candidate must have strong experience in Python, Django, PostgreSQL, AWS. Responsibilities include building scalable systems, working in Agile, and strong communication skills. Location: Hyderabad."
IND477,Backend Developer,TCS,Remote,₹5LPA,"We are hiring a Backend Developer at TCS. The candidate must have strong experience in React, Node.js, Express, MongoDB. Responsibilities include building scalable systems, working in Agile, and strong communication skills. Location: Remote."
IND478,Software Engineer,Ola,Mumbai,₹28LPA,"We are hiring a Software Engineer at Ola. The candidate must have strong experience in Python, TensorFlow, PyTorch, Scikit-learn. Responsibilities include building scalable systems, working in Agile, and strong communication skills. Location: Mumbai."
IND479,Product Manager,Wipro,Gurugram,₹25LPA,"We are hiring a Product Manager at Wipro. The candidate must have strong experience in React, Node.js, Express, MongoDB. Responsibilities include building scalable systems, working in Agile, and strong communication skills. Location: Gurugram."
IND480,Software Engineer,HCL,Chennai,₹9LPA,"We are hiring a Software Engineer at HCL. The candidate must have strong experience in Angular, TypeScript, HTML, CSS. Responsibilities include building scalable systems, working in Agile, and strong communication skills. Location: Chennai."
IND481,Software Engineer,Flipkart,Pune,₹16LPA,"We are hiring a Software Engineer at Flipkart. The candidate must have strong experience in Docker, Kubernetes, Terraform, AWS CI/CD. Responsibilities include building scalable systems, working in Agile, and strong communication skills. Location: Pune."
IND482,DevOps Engineer,Tech Mahindra,Chennai,₹20LPA,"We are hiring a DevOps Engineer at Tech Mahindra. The candidate must have strong experience in C++, Data Structures, Algorithms, Linux. Responsibilities include building scalable systems, working in Agile, and strong communication skills. Location: Chennai."
IND483,Software Engineer,Tech Mahindra,Bangalore,₹8LPA,"We are hiring a Software Engineer at Tech Mahindra. The candidate must have strong experience in Python, TensorFlow, PyTorch, Scikit-learn. Responsibilities include building scalable systems, working in Agile, and strong communication skills. Location: Bangalore."
IND484,Product Manager,Zoho,Bangalore,₹17LPA,"We are hiring a Product Manager at Zoho. The candidate must have strong experience in React, Node.js, Express, MongoDB. Responsibilities include building scalable systems, working in Agile, and strong communication skills. Location: Bangalore."
IND485,Frontend Developer,Ola,Hyderabad,₹10LPA,"We are hiring a Frontend Developer at Ola. The candidate must have strong experience in Angular, TypeScript, HTML, CSS. Responsibilities include building scalable systems, working in Agile, and strong communication skills. Location: Hyderabad."
IND486,Product Manager,Swiggy,Remote,₹27LPA,"We are hiring a Product Manager at Swiggy. The candidate must have strong experience in Angular, TypeScript, HTML, CSS. Responsibilities include building scalable systems, working in Agile, and strong communication skills. Location: Remote."
IND487,Software Engineer,Zoho,Chennai,₹8LPA,"We are hiring a Software Engineer at Zoho. The candidate must have strong experience in Java, Spring Boot, Microservices, MySQL. Responsibilities include building scalable systems, working in Agile, and strong communication skills. Location: Chennai."
IND488,Machine Learning Engineer,Zoho,Noida,₹22LPA,"We are hiring a Machine Learning Engineer at Zoho. The candidate must have strong experience in Angular, TypeScript, HTML, CSS. Responsibilities include building scalable systems, working in Agile, and strong communication skills. Location: Noida."
IND489,DevOps Engineer,Zomato,Chennai,₹30LPA,"We are hiring a DevOps Engineer at Zomato. The candidate must have strong experience in Angular, TypeScript, HTML, CSS. Responsibilities include building scalable systems, working in Agile, and strong communication skills. Location: Chennai."
IND490,DevOps Engineer,Flipkart,Gurugram,₹8LPA,"We are hiring a DevOps Engineer at Flipkart. The candidate must have strong experience in Java, Spring Boot, Microservices, MySQL. Responsibilities include building scalable systems, working in Agile, and strong communication skills. Location: Gurugram."
IND491,DevOps Engineer,Flipkart,Pune,₹19LPA,"We are hiring a DevOps Engineer at Flipkart. The candidate must have strong experience in Angular, TypeScript, HTML, CSS. Responsibilities include building scalable systems, working in Agile, and strong communication skills. Location: Pune."
IND492,DevOps Engineer,Zoho,Pune,₹23LPA,"We are hiring a DevOps Engineer at Zoho. The candidate must have strong experience in Python, TensorFlow, PyTorch, Scikit-learn. Responsibilities include building scalable systems, working in Agile, and strong communication skills. Location: Pune."
IND493,Backend Developer,Zoho,Gurugram,₹29LPA,"We are hiring a Backend Developer at Zoho. The candidate must have strong experience in Python, TensorFlow, PyTorch, Scikit-learn. Responsibilities include building scalable systems, working in Agile, and strong communication skills. Location: Gurugram."
IND494,Frontend Developer,Tech Mahindra,Pune,₹14LPA,"We are hiring a Frontend Developer at Tech Mahindra. The candidate must have strong experience in Python, TensorFlow, PyTorch, Scikit-learn. Responsibilities include building scalable systems, working in Agile, and strong communication skills. Location: Pune."
IND495,Machine Learning Engineer,Tech Mahindra,Pune,₹7LPA,"We are hiring a Machine Learning Engineer at Tech Mahindra. The candidate must have strong experience in Angular, TypeScript, HTML, CSS. Responsibilities include building scalable systems, working in Agile, and strong communication skills. Location: Pune."
IND496,DevOps Engineer,Paytm,Pune,₹21LPA,"We are hiring a DevOps Engineer at Paytm. The candidate must have strong experience in Docker, Kubernetes, Terraform, AWS CI/CD. Responsibilities include building scalable systems, working in Agile, and strong communication skills. Location: Pune."
IND497,Product Manager,Tech Mahindra,Remote,₹22LPA,"We are hiring a Product Manager at Tech Mahindra. The candidate must have strong experience in Python, TensorFlow, PyTorch, Scikit-learn. Responsibilities include building scalable systems, working in Agile, and strong communication skills. Location: Remote."
IND498,Machine Learning Engineer,Tech Mahindra,Noida,₹6LPA,"We are hiring a Machine Learning Engineer at Tech Mahindra. The candidate must have strong experience in Docker, Kubernetes, Terraform, AWS CI/CD. Responsibilities include building scalable systems, working in Agile, and strong communication skills. Location: Noida."
IND499,Software Engineer,Flipkart,Chennai,₹11LPA,"We are hiring a Software Engineer at Flipkart. The candidate must have strong experience in React, Node.js, Express, MongoDB. Responsibilities include building scalable systems, working in Agile, and strong communication skills. Location: Chennai."
IND500,Product Manager,Zoho,Gurugram,₹28LPA,"We are hiring a Product Manager at Zoho. The candidate must have strong experience in React, Node.js, Express, MongoDB. Responsibilities include building scalable systems, working in Agile, and strong communication skills. Location: Gurugram."
